prlName,ptlMessageDocumentNo,ptlMessage,ptlMessageRegisteredDate,ptlMessageKindDesc,ptlMessageDateUpdated,prlNpdidLicence,dateSyncNPD
551,6534,"Spring Energy Norway AS pantsetter sin 80 % deltakerandel i utvinningstillatelsen til fordel for Merchant Banking, Skandinaviska Enskilda Banken AB (publ). Første prioritet panteobligasjon pålydende NOK 2 000 000 000 skriver norske kroner tomilliarder 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev datert 19.6.2012 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2012-06-26,Heftelse,9999-12-31,17642019,2013-05-08
551,6717,"Det norske oljeselskap ASA pantsetter sin 20 % deltakerandel i utvinningstillatelsen til fordel for DNB  Bank ASA. Første prioritet pante obligasjon pålydende NOK 3,500,000,000 pluss 10 %  skriver norske kroner tremilliarderfemhundremillioner pluss ti prosent. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 14.12.2012 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2012-12-14,Heftelse,9999-12-31,17642019,2013-05-08
551,6878,Spring Energy Norway AS har endret foretaksnavn til Tullow Oil Norge AS med virkning fra 11.02.2013,2013-02-19,Andre meldinger,2013-02-27,17642019,2013-05-08
552,5306,Utvinningstillatelsen innført i petroleumsregisteret.,2010-03-23,Ny tillatelse,9999-12-31,17642108,2013-05-08
553,5307,Utvinningstillatelsen innført i petroleumsregisteret.,2010-03-23,Ny tillatelse,9999-12-31,17646365,2013-05-08
553,5344,"Svenska Petroleum Exploration AS pantsetter sin 35 % deltakerandel i utvinningstillatelsen til fordel for DnB Nor Bank ASA. Første prioritet panteobligasjon stor NOK 300 000 000 pluss 10 %, skriver norske kroner trehundremillioner pluss ti prosent 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 10.2.2010 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2010-03-23,Heftelse,9999-12-31,17646365,2013-05-08
553,5353,"Dok. Nr. 5344 er slettet, ettersom Olje- og energidepartementet har trukket tilbake sitt samtykke til pantsettelse, med begrunnelse at tillatelsen ikke var tildelt på samtykketidspunktet. Ref. e-post fra OED datert 6.4.2010.",2010-04-12,Sletting av heftelse,9999-12-31,17646365,2013-05-08
553,5376,"Svenska Petroleum Exploration AS pantsetter sin 35 % deltakerandel i utvinningstillatelsen til fordel for DnB Nor Bank ASA. Første prioritet panteobligasjon stor NOK 300 000 000 pluss 10 %, skriver norske kroner tre hundre millioner pluss ti prosent 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 27.4.2010 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2010-05-12,Heftelse,9999-12-31,17646365,2013-05-08
553,5947,"Det norske oljeselskap ASA pantsetter sin 40 % deltakerandel i utvinningstillatelsen til fordel for DnB Nor Bank ASA. Første prioritet panteobligasjon stor NOK 4,500,000,000, skriver norske kroner firemilliarderfemhundre millioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 15.3.2011 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2011-09-29,Heftelse,9999-12-31,17646365,2013-05-08
553,6437,"Det norske oljeselskap ASA pantsetter sin 40 % deltakerandel i utvinningstillatelsen til fordel for DNB  Bank ASA. Andre prioritet panteobligasjon stor USD 750,000,000, skriver amerikanske dollar syvhundreogfemti millioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 20.4.2012 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2012-05-09,Heftelse,9999-12-31,17646365,2013-05-08
554,5308,Utvinningstillatelsen innført i petroleumsregisteret.,2010-03-23,Ny tillatelse,9999-12-31,17654471,2013-05-08
554,5789,Bridge Energy Norge AS overdrar en 40 % deltakerandel i utvinningstillatelsen til Total E&P Norge AS med virkning fra 31.5.2011. Total E&P Norge AS overtar som operatør i utvinningstillatelsen.,2011-06-06,Endring i tillatelse,9999-12-31,17654471,2013-05-08
554,5948,"Det norske oljeselskap ASA pantsetter sin 40 % deltakerandel i utvinningstillatelsen til fordel for DnB Nor Bank ASA. Første prioritet panteobligasjon stor NOK 4,500,000,000, skriver norske kroner firemilliarderfemhundre millioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 15.3.2011 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2011-09-29,Heftelse,9999-12-31,17654471,2013-05-08
554,5993,"Reduksjon av pantsettelse (dok. nr. 5948, registrert 29.9.2010) i Det norske oljeselskap AS sin deltakerandel i utvinningstillatelsen fra 40 % til 20 %. Panthaver DnB Nor Bank ASA samtykker i reduksjon fra 40 % til 20 % i brev datert 2.11.2011.",2011-11-07,Heftelse,9999-12-31,17654471,2013-05-08
554,5994,Det norske oljeselskap ASA overdrar en 20 % deltakerandel i utvinningstillatelsen til Svenska Petroleum Exploration AS med virkning fra 1.1.2011.,2011-11-07,Endring i tillatelse,9999-12-31,17654471,2013-05-08
554,6021,"Bridge Energy Norge AS pantsetter sin 20 % deltakerandel i utvinningstillatelsen til fordel for DNB Bank ASA. Første prioritet panteobligasjon pålydende NOK 440,000,000, skriver norske kroner firehundreogførti millioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 31.10.2011 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2011-12-02,Heftelse,9999-12-31,17654471,2013-05-08
554,6373,"Svenska Petroleum Exploration AS pantsetter sin 20 % deltakerandel i utvinningstillatelsen til fordel for DNB Bank ASA. Første prioritet panteobligasjon pålydende NOK 300,000,000 pluss 10 %, skriver norske kroner trehundre millioner pluss ti prosent 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 27.3.2012 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2012-05-04,Heftelse,9999-12-31,17654471,2013-05-08
554,6436,"Det norske oljeselskap ASA pantsetter sin 20 % deltakerandel i utvinningstillatelsen til fordel for DNB  Bank ASA. Andre prioritet panteobligasjon stor USD 750,000,000, skriver amerikanske dollar syvhundreogfemti millioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 20.4.2012 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2012-05-09,Heftelse,9999-12-31,17654471,2013-05-08
554 B,5706,Utvinningstillatelsen er innført i Petroleumsregisteret.,2011-03-02,Ny tillatelse,9999-12-31,20108509,2013-05-08
554 B,5790,Bridge Energy Norge AS overdrar en 40 % deltakerandel i utvinningstillatelsen til Total E&P Norge AS med virkning fra 31.5.2011. Total E&P Norge AS overtar som operatør i utvinningstillatelsen.,2011-06-06,Endring i tillatelse,9999-12-31,20108509,2013-05-08
554 B,5985,Det norske oljeselskap ASA overdrar en 20 % deltakerandel i utvinningstillatelsen til Svenska Petroleum Exploration AS med virkning fra 1.1.2011.,2011-10-21,Endring i tillatelse,9999-12-31,20108509,2013-05-08
554 B,6022,"Bridge Energy Norge AS pantsetter sin 20 % deltakerandel i utvinningstillatelsen til fordel for DNB Bank ASA. Første prioritet panteobligasjon pålydende NOK 440,000,000, skriver norske kroner firehundreogførti millioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 31.10.2011 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2011-12-02,Heftelse,9999-12-31,20108509,2013-05-08
554 B,6374,"Svenska Petroleum Exploration AS pantsetter sin 20 % deltakerandel i utvinningstillatelsen til fordel for DNB Bank ASA. Første prioritet panteobligasjon pålydende NOK 300,000,000 pluss 10 %, skriver norske kroner trehundre millioner pluss ti prosent 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 27.3.2012 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2012-05-04,Heftelse,9999-12-31,20108509,2013-05-08
554 B,6435,"Det norske oljeselskap ASA pantsetter sin 20 % deltakerandel i utvinningstillatelsen til fordel for DNB  Bank ASA. Andre prioritet panteobligasjon stor USD 750,000,000, skriver amerikanske dollar syvhundreogfemti millioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 20.4.2012 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2012-05-09,Heftelse,9999-12-31,20108509,2013-05-08
554 B,6716,"Det norske oljeselskap ASA pantsetter sin 20 % deltakerandel i utvinningstillatelsen til fordel for DNB  Bank ASA. Første prioritet pante obligasjon pålydende NOK 3,500,000,000 pluss 10 %  skriver norske kroner tremilliarderfemhundremillioner pluss ti prosent. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 14.12.2012 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2012-12-14,Heftelse,9999-12-31,20108509,2013-05-08
555,5309,Utvinningstillatelsen innført i petroleumsregisteret.,2010-03-23,Ny tillatelse,9999-12-31,17654533,2013-05-08
557,5311,Utvinningstillatelsen innført i petroleumsregisteret.,2010-03-23,Ny tillatelse,9999-12-31,17654641,2013-05-08
557 B,6266,Tillatelsen er innført i Petroleumsregisteret.,2012-03-27,Ny tillatelse,9999-12-31,21560889,2013-05-08
558,5312,Utvinningstillatelsen innført i petroleumsregisteret.,2010-03-23,Ny tillatelse,9999-12-31,17654732,2013-05-08
558,5637,Det norske oljeselskap AS overdrar sin 20 % deltakerandel i utvinningstillatelsen til Det norske oljeselskap ASA med virkning fra 1.10.2010.,2011-01-31,Endring i tillatelse,9999-12-31,17654732,2013-05-08
558,5669,"Det norske oljeselskap ASA pantsetter sin 20 % deltakerandel i utvinningstillatelsen til fordel for DnB Nor Bank ASA. Første prioritet panteobligasjon stor NOK 4,500,000,000, skriver norske kroner firemilliarderfemhundre millioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 16.12.2010 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2011-01-31,Heftelse,9999-12-31,17654732,2013-05-08
558,6307,E.ON Ruhrgas Norge AS har endret navn til E.ON E&P Norge AS med virkning fra 11.2.2012.,2012-04-10,Andre meldinger,9999-12-31,17654732,2013-05-08
558,6434,"Det norske oljeselskap ASA pantsetter sin 20 % deltakerandel i utvinningstillatelsen til fordel for DNB  Bank ASA. Andre prioritet panteobligasjon stor USD 750,000,000, skriver amerikanske dollar syvhundreogfemti millioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 20.4.2012 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2012-05-09,Heftelse,9999-12-31,17654732,2013-05-08
558,6860,Nexen Exploration Norge AS overdrar sin 15 % deltakerandel i utvinningstillatelsen til PGNiG Norway AS med virkning fra 30.12.2011.,2013-01-15,Endring i tillatelse,2013-01-16,17654732,2013-05-08
559,5313,Utvinningstillatelsen innført i petroleumsregisteret.,2010-03-23,Ny tillatelse,9999-12-31,17654775,2013-05-08
559,5343,"Rocksource ASA pantsetter sin 60 % deltakerandel i utvinningstillatelsen til fordel for Merchant Banking, Skandinaviska Enskilda Banken AB. Første prioritet panteobligasjon stor NOK 500,000,000, skriver norske kroner femhundremillioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 15.3.2010 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2010-03-23,Heftelse,9999-12-31,17654775,2013-05-08
559,6769,"VNG Norge AS overdrar en 2,5% deltakerandel i utvinningstillatelsen til Emergy Exploration AS med virkning fra 27.12.2012.",2012-12-27,Endring i tillatelse,9999-12-31,17654775,2013-05-08
559,6770,"VNG Norge AS overdrar en 7,5% deltakerandel i utvinningstillatelsen til Emergy Exploration AS med virkning fra 27.12.2012.",2012-12-27,Endring i tillatelse,9999-12-31,17654775,2013-05-08
559,6857,"Pantobligasjon pålydende NOK 500 000 000 skriver norske kroner femhundreimillioner  00/100 datert 23.3.2010 (dok. nr. 5343) hvor Rocksource ASA pantsetter sin 60 % deltakerandel i utvinningstillatelsen til Merchant Banking, Skandinaviska Enskilda Banken AB (publ) er slettet. Samtykke fra panthaver Merchant Banking, Skandinaviska Enskilda Banken AB (publ) er påtegnet panteobligasjonen, og datert 7.1.2013.",2013-01-08,Sletting av heftelse,9999-12-31,17654775,2013-05-08
559,6858,Rocksource ASA overdrar sin 60 % deltakerandel i utvinningstillatelsen til Rocksource Exploration Norway AS med virkning fra 31.12.2012.,2013-01-08,Endring i tillatelse,9999-12-31,17654775,2013-05-08
559,6859,"Rocksource Exploration Norway AS pantsetter sin 60 % deltakerandel i utvinningstillatelsen til fordel for Merchant Banking, Skandinaviska Enskilda Banken AB. Første prioritet panteobligasjon stor NOK 150,000,000, skriver norske kroner etthundreogfemtimillioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 2.1.2013 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2013-01-08,Heftelse,9999-12-31,17654775,2013-05-08
559,6862,Emergy Exploration AS har endret foretaksnavn til Atlantic Petroleum Norge AS med virkning fra 12.1.2013.,2013-01-17,Andre meldinger,2013-01-19,17654775,2013-05-08
559,6963,"Atlantic Petroleum Norge AS pantsetter sin 10 % deltakerandel i utvinningstillatelsen til fordel for DNB Bank ASA. Første prioritet panteobligasjon stor NOK 300,000,000, skriver norske kroner trehundremillioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 8.2.2013 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2013-03-20,Heftelse,9999-12-31,17654775,2013-05-08
561,5315,Utvinningstillatelsen innført i petroleumsregisteret.,2010-03-23,Ny tillatelse,2013-04-03,17654869,2013-05-08
561,5490,"Concedo ASA  pantsetter sin 20 % deltakerandel i utvinningstillatelsen til fordel for DnB NOR Bank ASA. Første prioritet panteobligasjon stor NOK 200,000,000 pluss 10 %, skriver norske kroner tohundre millioner 00/100 pluss 10 %. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 1.7.2010 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant. ",2010-09-06,Heftelse,2013-04-12,17654869,2013-05-08
561,5949,"Det norske oljeselskap ASA pantsetter sin 20 % deltakerandel i utvinningstillatelsen til fordel for DnB Nor Bank ASA. Første prioritet panteobligasjon stor NOK 4,500,000,000, skriver norske kroner firemilliarderfemhundre millioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 15.3.2011 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2011-09-29,Heftelse,2013-04-03,17654869,2013-05-08
